Timestamp,TagID,x(m),y(m),theta(rad),
2020-03-10T17:01:00.788263+00:00,42,1.26431,-1.68861,1.05887,
2020-03-10T17:01:00.820063+00:00,42,1.26572,-1.69,1.05851,
2020-03-10T17:01:00.855867+00:00,42,1.26768,-1.69097,1.07236,
2020-03-10T17:01:00.891516+00:00,42,1.2686,-1.69115,1.08494,
2020-03-10T17:01:00.919914+00:00,42,1.27018,-1.6918,1.08598,
2020-03-10T17:01:00.951407+00:00,42,1.27201,-1.69379,1.09526,
2020-03-10T17:01:00.986825+00:00,42,1.27425,-1.69594,1.10188,
2020-03-10T17:01:01.019021+00:00,42,1.27621,-1.69657,1.10406,
2020-03-10T17:01:01.051380+00:00,42,1.27755,-1.69737,1.10086,
2020-03-10T17:01:01.091044+00:00,42,1.27903,-1.6981,1.11294,
2020-03-10T17:01:01.123255+00:00,42,1.2814,-1.69916,1.12787,
2020-03-10T17:01:01.155965+00:00,42,1.28264,-1.70066,1.13332,
2020-03-10T17:01:01.192120+00:00,42,1.2847,-1.70165,1.13099,
2020-03-10T17:01:01.219893+00:00,42,1.28572,-1.70211,1.13809,
2020-03-10T17:01:01.251006+00:00,42,1.28803,-1.70332,1.15265,
2020-03-10T17:01:01.286890+00:00,42,1.29038,-1.70474,1.15489,
2020-03-10T17:01:01.318843+00:00,42,1.29206,-1.70601,1.17304,
2020-03-10T17:01:01.352920+00:00,42,1.29365,-1.7061,1.17902,
2020-03-10T17:01:01.391227+00:00,42,1.29484,-1.70664,1.19408,
2020-03-10T17:01:01.424238+00:00,42,1.29649,-1.70832,1.1837,
2020-03-10T17:01:01.451167+00:00,42,1.30007,-1.7099,1.20682,
2020-03-10T17:01:01.492755+00:00,42,1.30173,-1.71104,1.21456,
2020-03-10T17:01:01.523222+00:00,42,1.30176,-1.71192,1.21835,
2020-03-10T17:01:01.559318+00:00,42,1.30365,-1.71287,1.23544,
2020-03-10T17:01:01.590753+00:00,42,1.30554,-1.71424,1.25286,
2020-03-10T17:01:01.622999+00:00,42,1.30653,-1.71635,1.26275,
2020-03-10T17:01:01.655321+00:00,42,1.30841,-1.71695,1.26908,
2020-03-10T17:01:01.692263+00:00,42,1.31261,-1.71759,1.27781,
2020-03-10T17:01:01.723363+00:00,42,1.31411,-1.71803,1.26791,
2020-03-10T17:01:01.751611+00:00,42,1.31481,-1.71835,1.29884,
2020-03-10T17:01:01.782529+00:00,42,1.31777,-1.71902,1.3353,
2020-03-10T17:01:01.819536+00:00,42,1.31863,-1.72108,1.34347,
2020-03-10T17:01:01.851142+00:00,42,1.32061,-1.72176,1.35545,
2020-03-10T17:01:01.883007+00:00,42,1.32339,-1.72239,1.37531,
2020-03-10T17:01:01.919242+00:00,42,1.32457,-1.72231,1.38278,
2020-03-10T17:01:01.950707+00:00,42,1.32645,-1.7229,1.4073,
2020-03-10T17:01:01.982708+00:00,42,1.32869,-1.72356,1.4215,
2020-03-10T17:01:02.019347+00:00,42,1.33009,-1.72489,1.42534,
2020-03-10T17:01:02.051473+00:00,42,1.33202,-1.72556,1.45362,
2020-03-10T17:01:02.086679+00:00,42,1.33346,-1.72548,1.46359,
2020-03-10T17:01:02.125302+00:00,42,1.33511,-1.72708,1.47514,
2020-03-10T17:01:02.155910+00:00,42,1.33711,-1.72628,1.51124,
2020-03-10T17:01:02.187307+00:00,42,1.33809,-1.72597,1.53346,
2020-03-10T17:01:02.223258+00:00,42,1.33989,-1.72837,1.53462,
2020-03-10T17:01:02.255008+00:00,42,1.3428,-1.72923,1.562,
2020-03-10T17:01:02.286702+00:00,42,1.34532,-1.7293,-1.57974,
2020-03-10T17:01:02.318775+00:00,42,1.34676,-1.72956,-1.56533,
2020-03-10T17:01:02.350765+00:00,42,1.34931,-1.72961,-1.55183,
2020-03-10T17:01:02.383119+00:00,42,1.35066,-1.73062,-1.53365,
2020-03-10T17:01:02.419050+00:00,42,1.35328,-1.73139,-1.49955,
2020-03-10T17:01:02.451123+00:00,42,1.35482,-1.7318,-1.49072,
2020-03-10T17:01:02.482385+00:00,42,1.35681,-1.73212,-1.49271,
2020-03-10T17:01:02.519611+00:00,42,1.3603,-1.73233,-1.48044,
2020-03-10T17:01:02.551328+00:00,42,1.36209,-1.73108,-1.46522,
2020-03-10T17:01:02.588013+00:00,42,1.36328,-1.73229,-1.47046,
2020-03-10T17:01:02.624072+00:00,42,1.36549,-1.73328,-1.43213,
2020-03-10T17:01:02.651293+00:00,42,1.36686,-1.73357,-1.40875,
2020-03-10T17:01:02.687622+00:00,42,1.36883,-1.73407,-1.38691,
2020-03-10T17:01:02.727405+00:00,42,1.37125,-1.73321,-1.36918,
2020-03-10T17:01:02.756600+00:00,42,1.37411,-1.7332,-1.36066,
2020-03-10T17:01:02.788343+00:00,42,1.37667,-1.73504,-1.34653,
2020-03-10T17:01:02.822942+00:00,42,1.3781,-1.73509,-1.32891,
2020-03-10T17:01:02.855202+00:00,42,1.38016,-1.73488,-1.30908,
2020-03-10T17:01:02.882758+00:00,42,1.38147,-1.73521,-1.30034,
2020-03-10T17:01:02.915254+00:00,42,1.38455,-1.73423,-1.27098,
2020-03-10T17:01:02.951494+00:00,42,1.38666,-1.73323,-1.24262,
2020-03-10T17:01:02.982741+00:00,42,1.387,-1.73275,-1.2449,
2020-03-10T17:01:03.015207+00:00,42,1.39123,-1.73248,-1.2404,
2020-03-10T17:01:03.051125+00:00,42,1.3948,-1.73216,-1.23493,
2020-03-10T17:01:03.082409+00:00,42,1.39543,-1.73238,-1.24365,
2020-03-10T17:01:03.116775+00:00,42,1.3957,-1.73266,-1.22241,
2020-03-10T17:01:03.150661+00:00,42,1.39765,-1.73302,-1.17661,
2020-03-10T17:01:03.182705+00:00,42,1.39869,-1.7328,-1.16906,
2020-03-10T17:01:03.214481+00:00,42,1.40091,-1.73163,-1.15144,
2020-03-10T17:01:03.255440+00:00,42,1.4032,-1.7319,-1.12891,
2020-03-10T17:01:03.286945+00:00,42,1.40574,-1.73186,-1.12101,
2020-03-10T17:01:03.319291+00:00,42,1.40746,-1.73178,-1.10899,
2020-03-10T17:01:03.355935+00:00,42,1.40825,-1.73099,-1.1024,
2020-03-10T17:01:03.387531+00:00,42,1.41101,-1.73035,-1.08901,
2020-03-10T17:01:03.420322+00:00,42,1.4133,-1.72941,-1.06143,
2020-03-10T17:01:03.450834+00:00,42,1.41486,-1.72898,-1.04867,
2020-03-10T17:01:03.489193+00:00,42,1.41629,-1.72906,-1.03089,
2020-03-10T17:01:03.515032+00:00,42,1.41819,-1.72853,-1.00267,
2020-03-10T17:01:03.551230+00:00,42,1.42072,-1.72777,-0.99736,
2020-03-10T17:01:03.583610+00:00,42,1.4231,-1.72703,-0.97756,
2020-03-10T17:01:03.614997+00:00,42,1.4249,-1.72623,-0.96837,
2020-03-10T17:01:03.652145+00:00,42,1.42689,-1.72511,-0.95244,
2020-03-10T17:01:03.682665+00:00,42,1.4291,-1.72352,-0.935436,
2020-03-10T17:01:03.714825+00:00,42,1.43026,-1.72317,-0.924073,
2020-03-10T17:01:03.755331+00:00,42,1.43207,-1.72238,-0.913713,
2020-03-10T17:01:03.788384+00:00,42,1.4336,-1.72301,-0.891993,
2020-03-10T17:01:03.819782+00:00,42,1.43623,-1.72138,-0.879511,
2020-03-10T17:01:03.855683+00:00,42,1.43711,-1.72011,-0.861766,
2020-03-10T17:01:03.888035+00:00,42,1.43776,-1.71902,-0.849053,
2020-03-10T17:01:03.923247+00:00,42,1.44086,-1.71872,-0.833003,
2020-03-10T17:01:03.952593+00:00,42,1.44268,-1.71786,-0.821568,
2020-03-10T17:01:03.983237+00:00,42,1.44395,-1.71652,-0.805531,
2020-03-10T17:01:04.017324+00:00,42,1.4456,-1.71636,-0.795264,
2020-03-10T17:01:04.050877+00:00,42,1.44801,-1.71554,-0.778005,
2020-03-10T17:01:04.086438+00:00,42,1.44983,-1.71418,-0.760878,
2020-03-10T17:01:04.114697+00:00,42,1.45138,-1.71288,-0.745358,
2020-03-10T17:01:04.146578+00:00,42,1.45161,-1.71199,-0.729118,
2020-03-10T17:01:04.182776+00:00,42,1.45763,-1.70928,-0.748234,
2020-03-10T17:01:04.214958+00:00,42,1.45512,-1.70818,-0.689844,
2020-03-10T17:01:04.247860+00:00,42,1.45734,-1.70737,-0.680086,
2020-03-10T17:01:04.282710+00:00,42,1.45839,-1.70675,-0.66704,
2020-03-10T17:01:04.314889+00:00,42,1.46031,-1.70532,-0.648662,
2020-03-10T17:01:04.351991+00:00,42,1.46292,-1.70374,-0.64582,
2020-03-10T17:01:04.387932+00:00,42,1.46407,-1.7026,-0.631772,
2020-03-10T17:01:04.419855+00:00,42,1.46458,-1.70185,-0.602809,
2020-03-10T17:01:04.447385+00:00,42,1.46674,-1.70064,-0.594006,
2020-03-10T17:01:04.482787+00:00,42,1.46861,-1.69923,-0.577206,
2020-03-10T17:01:04.516001+00:00,42,1.46997,-1.69757,-0.562139,
2020-03-10T17:01:04.546679+00:00,42,1.47173,-1.69645,-0.549907,
2020-03-10T17:01:04.583374+00:00,42,1.47365,-1.69549,-0.532111,
2020-03-10T17:01:04.616482+00:00,42,1.47396,-1.69384,-0.518642,
2020-03-10T17:01:04.651092+00:00,42,1.47465,-1.69307,-0.500396,
2020-03-10T17:01:04.686831+00:00,42,1.47614,-1.69083,-0.479934,
2020-03-10T17:01:04.715083+00:00,42,1.4776,-1.68855,-0.459882,
2020-03-10T17:01:04.749096+00:00,42,1.47943,-1.68745,-0.452322,
2020-03-10T17:01:04.786472+00:00,42,1.48008,-1.68706,-0.430249,
2020-03-10T17:01:04.815361+00:00,42,1.48092,-1.68585,-0.410565,
2020-03-10T17:01:04.846850+00:00,42,1.483,-1.68226,-0.404843,
2020-03-10T17:01:04.884678+00:00,42,1.48371,-1.68067,-0.372318,
2020-03-10T17:01:04.919850+00:00,42,1.4846,-1.67973,-0.35587,
2020-03-10T17:01:04.951682+00:00,42,1.48682,-1.67765,-0.369398,
2020-03-10T17:01:04.987993+00:00,42,1.48973,-1.67669,-0.337284,
2020-03-10T17:01:05.021115+00:00,42,1.48934,-1.6732,-0.277572,
2020-03-10T17:01:05.051182+00:00,42,1.49024,-1.67399,-0.314207,
2020-03-10T17:01:05.086477+00:00,42,1.49262,-1.67219,-0.321214,
2020-03-10T17:01:05.119912+00:00,42,1.49502,-1.66655,-0.25615,
2020-03-10T17:01:05.151825+00:00,42,1.49642,-1.66744,-0.272101,
2020-03-10T17:01:05.185255+00:00,42,1.49625,-1.66724,-0.27465,
2020-03-10T17:01:05.222756+00:00,42,1.49688,-1.66448,-0.219051,
2020-03-10T17:01:05.251629+00:00,42,1.49826,-1.66188,-0.225506,
2020-03-10T17:01:05.279136+00:00,42,1.49889,-1.66201,-0.218591,
2020-03-10T17:01:05.315199+00:00,42,1.49929,-1.66084,-0.205995,
2020-03-10T17:01:05.349961+00:00,42,1.50063,-1.65738,-0.189421,
2020-03-10T17:01:05.383302+00:00,42,1.50275,-1.65432,-0.157734,
2020-03-10T17:01:05.415924+00:00,42,1.50289,-1.65326,-0.151461,
2020-03-10T17:01:05.451343+00:00,42,1.50157,-1.65288,-0.132701,
2020-03-10T17:01:05.483372+00:00,42,1.50266,-1.64823,-0.115282,
2020-03-10T17:01:05.515007+00:00,42,1.50414,-1.64605,-0.107116,
2020-03-10T17:01:05.546651+00:00,42,1.50433,-1.64628,-0.0940338,
2020-03-10T17:01:05.578801+00:00,42,1.50464,-1.64209,-0.0461167,
2020-03-10T17:01:05.615148+00:00,42,1.50521,-1.64242,-0.0544676,
2020-03-10T17:01:05.646792+00:00,42,1.50553,-1.64066,-0.0504437,
2020-03-10T17:01:05.678877+00:00,42,1.50558,-1.63826,-0.0228641,
2020-03-10T17:01:05.715500+00:00,42,1.50764,-1.63672,-0.000336501,
2020-03-10T17:01:05.746685+00:00,42,1.50885,-1.63484,-0.00398026,
2020-03-10T17:01:05.778736+00:00,42,1.50819,-1.63199,0.0119928,
2020-03-10T17:01:05.814937+00:00,42,1.50814,-1.63012,0.0248107,
2020-03-10T17:01:05.846612+00:00,42,1.50864,-1.62978,0.0299628,
2020-03-10T17:01:05.878838+00:00,42,1.50937,-1.62716,0.0478044,
2020-03-10T17:01:05.915209+00:00,42,1.51037,-1.62521,0.0719067,
2020-03-10T17:01:05.946860+00:00,42,1.51124,-1.62448,0.0744032,
2020-03-10T17:01:05.978648+00:00,42,1.51095,-1.6215,0.0730278,
2020-03-10T17:01:06.014964+00:00,42,1.51211,-1.61836,0.0923105,
2020-03-10T17:01:06.046881+00:00,42,1.51209,-1.61778,0.100401,
2020-03-10T17:01:06.083674+00:00,42,1.51176,-1.61608,0.105807,
2020-03-10T17:01:06.115311+00:00,42,1.5114,-1.61358,0.126785,
2020-03-10T17:01:06.147441+00:00,42,1.51169,-1.61064,0.102195,
2020-03-10T17:01:06.178920+00:00,42,1.51187,-1.60889,0.105607,
2020-03-10T17:01:06.214817+00:00,42,1.51172,-1.60628,0.142447,
2020-03-10T17:01:06.246757+00:00,42,1.51142,-1.60556,0.150692,
2020-03-10T17:01:06.278831+00:00,42,1.51107,-1.60585,0.145562,
2020-03-10T17:01:06.310710+00:00,42,1.5113,-1.60144,0.164988,
2020-03-10T17:01:06.348257+00:00,42,1.51104,-1.59791,0.167774,
2020-03-10T17:01:06.378889+00:00,42,1.51009,-1.59855,0.174486,
2020-03-10T17:01:06.411206+00:00,42,1.50964,-1.59661,0.183616,
2020-03-10T17:01:06.446707+00:00,42,1.51011,-1.5938,0.202009,
2020-03-10T17:01:06.478883+00:00,42,1.50967,-1.59178,0.194283,
2020-03-10T17:01:06.511155+00:00,42,1.50994,-1.59153,0.176495,
2020-03-10T17:01:06.546530+00:00,42,1.51006,-1.58783,0.203012,
2020-03-10T17:01:06.578633+00:00,42,1.50915,-1.58605,0.212217,
2020-03-10T17:01:06.610777+00:00,42,1.51013,-1.58318,0.226323,
2020-03-10T17:01:06.646740+00:00,42,1.50848,-1.58198,0.181019,
2020-03-10T17:01:06.678718+00:00,42,1.50919,-1.57875,0.198062,
2020-03-10T17:01:06.710540+00:00,42,1.50874,-1.57791,0.216316,
2020-03-10T17:01:06.746397+00:00,42,1.50836,-1.57761,0.191759,
2020-03-10T17:01:06.778389+00:00,42,1.50866,-1.57419,0.195247,
2020-03-10T17:01:06.810900+00:00,42,1.50829,-1.57042,0.209931,
2020-03-10T17:01:06.846412+00:00,42,1.50674,-1.57002,0.224046,
2020-03-10T17:01:06.879880+00:00,42,1.50626,-1.56823,0.213685,
2020-03-10T17:01:06.910750+00:00,42,1.50577,-1.56349,0.192785,
2020-03-10T17:01:06.949255+00:00,42,1.50669,-1.56149,0.226106,
2020-03-10T17:01:06.984137+00:00,42,1.50561,-1.56193,0.230789,
2020-03-10T17:01:07.010912+00:00,42,1.50471,-1.56006,0.238829,
2020-03-10T17:01:07.046870+00:00,42,1.50499,-1.55716,0.249908,
2020-03-10T17:01:07.078943+00:00,42,1.50512,-1.55473,0.236105,
2020-03-10T17:01:07.110915+00:00,42,1.50395,-1.55341,0.235706,
2020-03-10T17:01:07.146513+00:00,42,1.50315,-1.55011,0.244739,
2020-03-10T17:01:07.178831+00:00,42,1.50331,-1.54893,0.248985,
2020-03-10T17:01:07.211004+00:00,42,1.50378,-1.54775,0.244466,
2020-03-10T17:01:07.246758+00:00,42,1.50279,-1.54551,0.236038,
2020-03-10T17:01:07.278904+00:00,42,1.5028,-1.54341,0.242123,
2020-03-10T17:01:07.310878+00:00,42,1.50248,-1.54146,0.246268,
2020-03-10T17:01:07.346774+00:00,42,1.50172,-1.53788,0.229213,
2020-03-10T17:01:07.381760+00:00,42,1.50092,-1.53698,0.237785,
2020-03-10T17:01:07.410654+00:00,42,1.50124,-1.53636,0.240107,
2020-03-10T17:01:07.444231+00:00,42,1.5008,-1.53402,0.243706,
2020-03-10T17:01:07.483574+00:00,42,1.49888,-1.53003,0.213825,
2020-03-10T17:01:07.515821+00:00,42,1.49888,-1.53075,0.229947,
2020-03-10T17:01:07.547111+00:00,42,1.49834,-1.52845,0.223827,
2020-03-10T17:01:07.583725+00:00,42,1.49822,-1.52253,0.211219,
2020-03-10T17:01:07.615899+00:00,42,1.49737,-1.52236,0.223095,
2020-03-10T17:01:07.647514+00:00,42,1.49635,-1.52195,0.226494,
2020-03-10T17:01:07.684477+00:00,42,1.49514,-1.5191,0.221129,
2020-03-10T17:01:07.711124+00:00,42,1.49484,-1.51854,0.192818,
2020-03-10T17:01:07.743032+00:00,42,1.49471,-1.5147,0.224895,
2020-03-10T17:01:07.778954+00:00,42,1.49428,-1.51348,0.223054,
2020-03-10T17:01:07.815130+00:00,42,1.49384,-1.51168,0.210476,
2020-03-10T17:01:07.843206+00:00,42,1.49434,-1.50846,0.210719,
2020-03-10T17:01:07.879976+00:00,42,1.4934,-1.50704,0.220105,
2020-03-10T17:01:07.912098+00:00,42,1.4921,-1.50561,0.216795,
2020-03-10T17:01:07.948443+00:00,42,1.49112,-1.50408,0.195475,
2020-03-10T17:01:07.979261+00:00,42,1.49134,-1.50228,0.18602,
2020-03-10T17:01:08.011165+00:00,42,1.49077,-1.49939,0.201211,
2020-03-10T17:01:08.042825+00:00,42,1.49009,-1.49703,0.200835,
2020-03-10T17:01:08.078582+00:00,42,1.49003,-1.49556,0.173573,
2020-03-10T17:01:08.115377+00:00,42,1.48942,-1.49359,0.173358,
2020-03-10T17:01:08.142563+00:00,42,1.48927,-1.49161,0.183719,
2020-03-10T17:01:08.182609+00:00,42,1.48907,-1.48837,0.178306,
2020-03-10T17:01:08.210891+00:00,42,1.48929,-1.48626,0.160787,
2020-03-10T17:01:08.243957+00:00,42,1.48879,-1.48651,0.16124,
2020-03-10T17:01:08.278847+00:00,42,1.48851,-1.48381,0.157148,
2020-03-10T17:01:08.310595+00:00,42,1.48847,-1.47917,0.154013,
2020-03-10T17:01:08.342833+00:00,42,1.488,-1.47876,0.163151,
2020-03-10T17:01:08.379361+00:00,42,1.48679,-1.47801,0.146433,
2020-03-10T17:01:08.411011+00:00,42,1.48594,-1.4756,0.110695,
2020-03-10T17:01:08.442626+00:00,42,1.48547,-1.47373,0.108346,
2020-03-10T17:01:08.478753+00:00,42,1.48394,-1.47085,0.120962,
2020-03-10T17:01:08.510559+00:00,42,1.48438,-1.46827,0.101904,
2020-03-10T17:01:08.542569+00:00,42,1.4847,-1.46707,0.0850716,
2020-03-10T17:01:08.581897+00:00,42,1.48467,-1.46578,0.0986432,
2020-03-10T17:01:08.615290+00:00,42,1.48446,-1.46235,0.101525,
2020-03-10T17:01:08.648101+00:00,42,1.48379,-1.45893,0.0914785,
2020-03-10T17:01:08.675103+00:00,42,1.48365,-1.45934,0.0926683,
2020-03-10T17:01:08.711984+00:00,42,1.4834,-1.4577,0.0804669,
2020-03-10T17:01:08.747327+00:00,42,1.48202,-1.45546,0.0554583,
2020-03-10T17:01:08.780519+00:00,42,1.481,-1.45269,0.0533349,
2020-03-10T17:01:08.815973+00:00,42,1.48102,-1.45087,0.0558392,
2020-03-10T17:01:08.848456+00:00,42,1.48083,-1.4484,0.0397656,
2020-03-10T17:01:08.874699+00:00,42,1.48044,-1.44709,0.0271483,
2020-03-10T17:01:08.911304+00:00,42,1.48014,-1.4454,0.036348,
2020-03-10T17:01:08.947750+00:00,42,1.48019,-1.44218,0.0359285,
2020-03-10T17:01:08.979275+00:00,42,1.47978,-1.43939,0.0212817,
2020-03-10T17:01:09.011846+00:00,42,1.47977,-1.43935,0.0205755,
2020-03-10T17:01:09.045392+00:00,42,1.47958,-1.4381,0.0134181,
2020-03-10T17:01:09.074452+00:00,42,1.47913,-1.4342,0.00908707,
2020-03-10T17:01:09.111492+00:00,42,1.4789,-1.43124,0.00968209,
2020-03-10T17:01:09.144012+00:00,42,1.47889,-1.42979,0.00538224,
2020-03-10T17:01:09.174966+00:00,42,1.47841,-1.42787,-0.0145266,
2020-03-10T17:01:09.211613+00:00,42,1.478,-1.4255,-0.0118895,
2020-03-10T17:01:09.250287+00:00,42,1.47745,-1.42437,-0.0101985,
2020-03-10T17:01:09.278891+00:00,42,1.47703,-1.42139,-0.0231805,
2020-03-10T17:01:09.311678+00:00,42,1.47661,-1.41885,-0.0456043,
2020-03-10T17:01:09.346691+00:00,42,1.47645,-1.4191,-0.042412,
2020-03-10T17:01:09.376161+00:00,42,1.47626,-1.41642,-0.0370724,
2020-03-10T17:01:09.416356+00:00,42,1.47686,-1.41289,-0.0387931,
2020-03-10T17:01:09.448186+00:00,42,1.47698,-1.41075,-0.0479653,
2020-03-10T17:01:09.475019+00:00,42,1.4772,-1.41042,-0.0471295,
2020-03-10T17:01:09.513334+00:00,42,1.4768,-1.40779,-0.0463902,
2020-03-10T17:01:09.547346+00:00,42,1.47704,-1.40433,-0.0525641,
2020-03-10T17:01:09.579380+00:00,42,1.47719,-1.40292,-0.0529204,
2020-03-10T17:01:09.615071+00:00,42,1.47664,-1.40332,-0.0502832,
2020-03-10T17:01:09.647142+00:00,42,1.47752,-1.4006,-0.0625158,
2020-03-10T17:01:09.675117+00:00,42,1.47815,-1.39645,-0.0766781,
2020-03-10T17:01:09.711003+00:00,42,1.47783,-1.39481,-0.0608047,
2020-03-10T17:01:09.746862+00:00,42,1.47768,-1.39405,-0.0698127,
2020-03-10T17:01:09.779112+00:00,42,1.47841,-1.39302,-0.0797836,
2020-03-10T17:01:09.811784+00:00,42,1.47893,-1.38965,-0.0894991,
2020-03-10T17:01:09.848926+00:00,42,1.47906,-1.38732,-0.0717712,
2020-03-10T17:01:09.875160+00:00,42,1.47959,-1.38633,-0.0787776,
2020-03-10T17:01:09.908036+00:00,42,1.47981,-1.38377,-0.0872928,
2020-03-10T17:01:09.944889+00:00,42,1.47985,-1.3804,-0.0864025,
2020-03-10T17:01:09.979082+00:00,42,1.47994,-1.37874,-0.0690122,
2020-03-10T17:01:10.011025+00:00,42,1.48046,-1.37905,-0.0754215,
2020-03-10T17:01:10.047533+00:00,42,1.48084,-1.37681,-0.0822738,
2020-03-10T17:01:10.079274+00:00,42,1.48088,-1.37341,-0.080941,
2020-03-10T17:01:10.112190+00:00,42,1.48112,-1.37051,-0.0576838,
2020-03-10T17:01:10.142977+00:00,42,1.48129,-1.3698,-0.0712863,
2020-03-10T17:01:10.175057+00:00,42,1.48159,-1.36848,-0.071469,
2020-03-10T17:01:10.206745+00:00,42,1.48138,-1.3663,-0.0765707,
2020-03-10T17:01:10.243049+00:00,42,1.48155,-1.36298,-0.0540067,
2020-03-10T17:01:10.276103+00:00,42,1.48215,-1.36326,-0.0554084,
2020-03-10T17:01:10.311398+00:00,42,1.48206,-1.36126,-0.0620844,
2020-03-10T17:01:10.347462+00:00,42,1.48217,-1.3568,-0.0564834,
2020-03-10T17:01:10.379092+00:00,42,1.48203,-1.3548,-0.0499762,
2020-03-10T17:01:10.411136+00:00,42,1.4822,-1.35488,-0.0523584,
2020-03-10T17:01:10.442951+00:00,42,1.48223,-1.35312,-0.054834,
2020-03-10T17:01:10.475143+00:00,42,1.48174,-1.34834,-0.0471182,
2020-03-10T17:01:10.507088+00:00,42,1.48203,-1.34711,-0.0415141,
2020-03-10T17:01:10.543307+00:00,42,1.48189,-1.34504,-0.0540616,
2020-03-10T17:01:10.575131+00:00,42,1.48161,-1.34062,-0.0531684,
2020-03-10T17:01:10.607158+00:00,42,1.48182,-1.33919,-0.0487849,
2020-03-10T17:01:10.642985+00:00,42,1.48152,-1.33879,-0.0536657,
2020-03-10T17:01:10.674926+00:00,42,1.48215,-1.33304,-0.0627795,
2020-03-10T17:01:10.706903+00:00,42,1.48144,-1.33091,-0.0434008,
2020-03-10T17:01:10.742871+00:00,42,1.48159,-1.33003,-0.0569451,
2020-03-10T17:01:10.779076+00:00,42,1.48255,-1.32755,-0.0739164,
2020-03-10T17:01:10.809825+00:00,42,1.48222,-1.32289,-0.0555693,
2020-03-10T17:01:10.842530+00:00,42,1.48319,-1.32189,-0.0647071,
2020-03-10T17:01:10.874387+00:00,42,1.48369,-1.31584,-0.0636712,
2020-03-10T17:01:10.906513+00:00,42,1.48411,-1.31512,-0.0567463,
2020-03-10T17:01:10.938766+00:00,42,1.48569,-1.31146,-0.0867726,
2020-03-10T17:01:10.974804+00:00,42,1.48626,-1.3069,-0.0695485,
2020-03-10T17:01:11.007012+00:00,42,1.48685,-1.30485,-0.0771885,
2020-03-10T17:01:11.038374+00:00,42,1.48744,-1.30029,-0.0724055,
2020-03-10T17:01:11.075012+00:00,42,1.48797,-1.29918,-0.0633173,
2020-03-10T17:01:11.107002+00:00,42,1.48818,-1.29662,-0.0702533,
2020-03-10T17:01:11.139146+00:00,42,1.4884,-1.29062,-0.0554751,
2020-03-10T17:01:11.175192+00:00,42,1.48873,-1.28993,-0.0637267,
2020-03-10T17:01:11.206650+00:00,42,1.48908,-1.2858,-0.0588386,
2020-03-10T17:01:11.238631+00:00,42,1.48901,-1.28287,-0.0442216,
2020-03-10T17:01:11.274973+00:00,42,1.48894,-1.28026,-0.0542259,
2020-03-10T17:01:11.308308+00:00,42,1.48848,-1.27385,-0.0411582,
2020-03-10T17:01:11.341258+00:00,42,1.48907,-1.27485,-0.0529,
2020-03-10T17:01:11.379503+00:00,42,1.48914,-1.27177,-0.0569319,
2020-03-10T17:01:11.411740+00:00,42,1.48892,-1.26712,-0.0452519,
2020-03-10T17:01:11.444691+00:00,42,1.48871,-1.26511,-0.0530725,
2020-03-10T17:01:11.474965+00:00,42,1.48836,-1.25969,-0.0452137,
2020-03-10T17:01:11.508584+00:00,42,1.4886,-1.25919,-0.0505765,
2020-03-10T17:01:11.538569+00:00,42,1.48867,-1.25708,-0.0567247,
2020-03-10T17:01:11.575166+00:00,42,1.48899,-1.24998,-0.0505711,
2020-03-10T17:01:11.606779+00:00,42,1.48932,-1.24996,-0.0612816,
2020-03-10T17:01:11.638724+00:00,42,1.49029,-1.24649,-0.0814174,
2020-03-10T17:01:11.675029+00:00,42,1.48984,-1.24304,-0.056674,
2020-03-10T17:01:11.707182+00:00,42,1.48997,-1.24152,-0.0648088,
2020-03-10T17:01:11.738884+00:00,42,1.49113,-1.23544,-0.0747341,
2020-03-10T17:01:11.774637+00:00,42,1.49101,-1.23522,-0.0694234,
2020-03-10T17:01:11.806903+00:00,42,1.49122,-1.23299,-0.0783781,
2020-03-10T17:01:11.841442+00:00,42,1.49263,-1.22755,-0.059887,
2020-03-10T17:01:11.874974+00:00,42,1.49304,-1.2258,-0.0671853,
2020-03-10T17:01:11.906737+00:00,42,1.49364,-1.2211,-0.0627817,
2020-03-10T17:01:11.939036+00:00,42,1.49372,-1.21874,-0.0531356,
2020-03-10T17:01:11.975311+00:00,42,1.49429,-1.21819,-0.0573283,
2020-03-10T17:01:12.007325+00:00,42,1.49454,-1.21194,-0.0540574,
2020-03-10T17:01:12.038936+00:00,42,1.49483,-1.21099,-0.0479314,
2020-03-10T17:01:12.071495+00:00,42,1.49492,-1.20868,-0.0522744,
2020-03-10T17:01:12.106845+00:00,42,1.49493,-1.20287,-0.0394409,
2020-03-10T17:01:12.138741+00:00,42,1.49522,-1.20226,-0.0437765,
2020-03-10T17:01:12.176258+00:00,42,1.49511,-1.19613,-0.0422185,
2020-03-10T17:01:12.206961+00:00,42,1.4952,-1.19482,-0.0471207,
2020-03-10T17:01:12.239612+00:00,42,1.49497,-1.19392,-0.0475613,
2020-03-10T17:01:12.271009+00:00,42,1.49491,-1.18803,-0.039825,
2020-03-10T17:01:12.307454+00:00,42,1.49521,-1.18689,-0.0383537,
2020-03-10T17:01:12.338780+00:00,42,1.49504,-1.18333,-0.0440598,
2020-03-10T17:01:12.371279+00:00,42,1.49444,-1.17894,-0.041997,
2020-03-10T17:01:12.407276+00:00,42,1.49479,-1.17867,-0.049585,
