Timestamp,x(m),y(m),Theta(rad),
2020-03-10T17:00:25.230955+00:00,-0.09476035321484963,0.0025113081295865076,-1.9714107513427737,
2020-03-10T17:00:25.289132+00:00,-0.09506648829829163,0.0017888625939768011,-1.9718018770217893,
2020-03-10T17:00:25.330855+00:00,-0.09556079457851069,0.0006238568378826163,-1.9723377227783203,
2020-03-10T17:00:25.384349+00:00,-0.09590704009098583,-0.00019154909120126155,-1.9723687171936035,
2020-03-10T17:00:25.441311+00:00,-0.09623347695814607,-0.0009603702414354056,-1.9722774028778076,
2020-03-10T17:00:25.482240+00:00,-0.0967482039276561,-0.002171700893843727,-1.972932696342468,
2020-03-10T17:00:25.528775+00:00,-0.09710513161277856,-0.003010068475291573,-1.9736566543579102,
2020-03-10T17:00:25.599411+00:00,-0.0974626699937885,-0.0038481757954686325,-1.9743897914886475,
2020-03-10T17:00:25.643848+00:00,-0.09786043291246695,-0.004779193524181799,-1.9747264385223389,
2020-03-10T17:00:25.679644+00:00,-0.09840738317371485,-0.006059331686764544,-1.974430799484253,
2020-03-10T17:00:25.738801+00:00,-0.09874536231309207,-0.0068507477323393184,-1.97438383102417,
2020-03-10T17:00:25.785026+00:00,-0.09911296359489014,-0.007712079795642193,-1.9739674329757693,
2020-03-10T17:00:25.827774+00:00,-0.09961926950454847,-0.00889948669788828,-1.9737306833267212,
2020-03-10T17:00:25.888048+00:00,-0.10002632193557003,-0.009854059255334861,-1.9740139245986938,
2020-03-10T17:00:25.934186+00:00,-0.10035413354315777,-0.010622295247214633,-1.9742097854614256,
2020-03-10T17:00:25.981423+00:00,-0.10085110383352743,-0.011786167079027082,-1.9745054244995115,
2020-03-10T17:00:26.036899+00:00,-0.1011495426784915,-0.012484380524586024,-1.9749449491500854,
2020-03-10T17:00:26.081729+00:00,-0.10168732215828209,-0.013740912566629803,-1.975443720817566,
2020-03-10T17:00:26.152525+00:00,-0.10201628800098266,-0.01450865501278285,-1.9757858514785767,
2020-03-10T17:00:26.193326+00:00,-0.10237518014716868,-0.01534618352061741,-1.9754922389984133,
2020-03-10T17:00:26.229014+00:00,-0.10289370761340724,-0.016555892191893733,-1.975996971130371,
2020-03-10T17:00:26.278552+00:00,-0.10329290022732943,-0.0174862978064747,-1.976191520690918,
2020-03-10T17:00:26.402580+00:00,-0.10361214695136874,-0.018230668355064986,-1.9757084846496582,
2020-03-10T17:00:26.407598+00:00,-0.10415035861922313,-0.019487015338247562,-1.9753681421279907,
2020-03-10T17:00:26.436714+00:00,-0.10447882898471282,-0.020254969899588166,-1.974570870399475,
2020-03-10T17:00:26.487896+00:00,-0.10483645708301398,-0.02109303894050011,-1.9736896753311155,
2020-03-10T17:00:26.530928+00:00,-0.10536213809631843,-0.02232721539202267,-1.9732304811477661,
2020-03-10T17:00:26.576678+00:00,-0.10567923302131585,-0.023072505129614257,-1.9728915691375732,
2020-03-10T17:00:26.638134+00:00,-0.10608552278951144,-0.024027402544675273,-1.9732553958892822,
2020-03-10T17:00:26.684615+00:00,-0.10676958562675143,-0.025634294415258493,-1.9732735157012937,
2020-03-10T17:00:26.733984+00:00,-0.10726539833574598,-0.026798659851019986,-1.9734529256820679,
2020-03-10T17:00:26.798006+00:00,-0.10777128034187922,-0.027986247414750448,-1.9735312461853027,
2020-03-10T17:00:26.829749+00:00,-0.10853502664175609,-0.029779287253806144,-1.9734123945236204,
2020-03-10T17:00:26.879263+00:00,-0.10901086932370635,-0.030897136620660133,-1.9730679988861084,
2020-03-10T17:00:26.937469+00:00,-0.10952542611053773,-0.03210853957415279,-1.971861124038696,
2020-03-10T17:00:27.024920+00:00,-0.11025675706440512,-0.033832850897124386,-1.9719973802566528,
2020-03-10T17:00:27.035658+00:00,-0.11076090506037604,-0.035021175610245814,-1.9720674753189087,
2020-03-10T17:00:27.086347+00:00,-0.11123593200997664,-0.036139371864082614,-1.9729536771774292,
2020-03-10T17:00:27.134575+00:00,-0.11177130037619556,-0.03739693309679403,-1.973598837852478,
2020-03-10T17:00:27.177366+00:00,-0.11262445167911919,-0.0393994911053713,-1.9734805822372437,
2020-03-10T17:00:27.226710+00:00,-0.11323935117482667,-0.04084326517880677,-1.9733729362487793,
2020-03-10T17:00:27.283601+00:00,-0.11388322528157714,-0.04235723065107704,-1.97245192527771,
2020-03-10T17:00:27.327774+00:00,-0.11484140332637849,-0.044617670972596106,-1.9710009098052976,
2020-03-10T17:00:27.388503+00:00,-0.11546182065281965,-0.0460865978467179,-1.969858169555664,
2020-03-10T17:00:27.433781+00:00,-0.1161014584867432,-0.047602357972194156,-1.9703737497329712,
2020-03-10T17:00:27.481951+00:00,-0.11711667857793259,-0.050003562001868514,-1.9712240695953371,
2020-03-10T17:00:27.530854+00:00,-0.11777795885290641,-0.05156513180733947,-1.971519112586975,
2020-03-10T17:00:27.583736+00:00,-0.11846909150412525,-0.05319651980373902,-1.9715217351913454,
2020-03-10T17:00:27.637887+00:00,-0.11950535537178682,-0.055643786085414974,-1.9711635112762451,
